benchmark,circuit,optimization,path_length,path_index,optimized_node,optimized_depth,optimized_level,mapped_original_node,mapping_category,confidence,distance,combined_score,support_overlap,simulation_similarity,rank,distance_mode,is_formal_distance,approx_threshold,explanation
external_iscas85_c6288,c6288,resyn,89,76,new_n1778,76,76,new_n2181,sat_cec_proven_equivalent,1.0,,0.9021515877016127,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn,89,77,new_n1781,77,77,new_n2241,sat_cec_proven_equivalent,1.0,,0.9021515877016127,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn,89,78,new_n1828,78,78,new_n2242,sat_cec_proven_equivalent,1.0,,0.9029572517641128,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn,89,79,new_n1831,79,79,new_n2292,sat_cec_proven_equivalent,1.0,,0.9029572517641128,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn,89,80,new_n1870,80,80,new_n2293,sat_cec_proven_equivalent,1.0,,0.9030915291078628,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn,89,81,new_n1873,81,81,new_n2333,sat_cec_proven_equivalent,1.0,,0.9030915291078628,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn,89,82,new_n1904,82,82,new_n2334,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,83,new_n1907,83,83,new_n2364,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,84,new_n1930,84,84,new_n2365,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,85,new_n1933,85,85,new_n2385,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,86,new_n1948,86,86,new_n2386,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,87,new_n1958,87,87,new_n2396,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,88,new_n1959,88,88,new_n2397,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn,89,89,G6288,89,89,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,1,new_n86,1,1,new_n87,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,2,new_n88,2,2,new_n90,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,3,new_n90,3,3,new_n92,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,4,new_n91,4,4,new_n93,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,5,new_n93,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,6,new_n94,6,6,new_n98,exact_signature_match,1.0,,0.9333333333333332,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,7,new_n106,7,7,new_n127,exact_signature_match,1.0,,0.9333333333333332,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,8,new_n119,8,8,new_n128,exact_signature_match,1.0,,0.925,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,9,new_n121,9,9,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,10,new_n122,10,10,new_n133,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,11,new_n134,11,11,new_n172,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,12,new_n155,12,12,new_n173,exact_signature_match,1.0,,0.9166666666666669,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,13,new_n157,13,13,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,14,new_n158,14,14,new_n178,exact_signature_match,1.0,,0.9142857142857144,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,15,new_n170,15,15,new_n227,exact_signature_match,1.0,,0.9142857142857144,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,16,new_n199,16,16,new_n228,exact_signature_match,1.0,,0.9125,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,17,new_n201,17,17,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,18,new_n202,18,18,new_n233,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,19,new_n214,19,19,new_n292,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,20,new_n251,20,20,new_n293,exact_signature_match,1.0,,0.91,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,21,new_n253,21,21,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,22,new_n254,22,22,new_n298,exact_signature_match,1.0,,0.9090909090909092,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,23,new_n266,23,23,new_n367,exact_signature_match,1.0,,0.9090909090909092,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,24,new_n311,24,24,new_n368,exact_signature_match,1.0,,0.9083333333333332,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,25,new_n313,25,25,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,26,new_n314,26,26,new_n373,exact_signature_match,1.0,,0.9076923076923076,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,27,new_n326,27,27,new_n452,exact_signature_match,1.0,,0.9076923076923076,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,28,new_n379,28,28,new_n453,exact_signature_match,1.0,,0.9071428571428573,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,29,new_n381,29,29,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,30,new_n382,30,30,new_n458,exact_signature_match,1.0,,0.9066666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,31,new_n394,31,31,new_n547,exact_signature_match,1.0,,0.9066666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,32,new_n455,32,32,new_n548,exact_signature_match,1.0,,0.90625,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,33,new_n457,33,33,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,34,new_n458,34,34,new_n553,exact_signature_match,1.0,,0.9058823529411764,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,35,new_n470,35,35,new_n652,exact_signature_match,1.0,,0.9058823529411764,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,36,new_n539,36,36,new_n653,exact_signature_match,1.0,,0.9055555555555556,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,37,new_n541,37,37,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,38,new_n542,38,38,new_n658,exact_signature_match,1.0,,0.9052631578947368,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,39,new_n554,39,39,new_n767,exact_signature_match,1.0,,0.9052631578947368,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,40,new_n631,40,40,new_n768,exact_signature_match,1.0,,0.905,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,41,new_n633,41,41,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,42,new_n634,42,42,new_n773,exact_signature_match,1.0,,0.9047619047619048,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,43,new_n646,43,43,new_n892,exact_signature_match,1.0,,0.9047619047619048,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,44,new_n731,44,44,new_n893,exact_signature_match,1.0,,0.9045454545454544,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,45,new_n733,45,45,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,46,new_n734,46,46,new_n898,exact_signature_match,1.0,,0.9043478260869564,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,47,new_n746,47,47,new_n1027,exact_signature_match,1.0,,0.9043478260869564,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,48,new_n839,48,48,new_n1028,exact_signature_match,1.0,,0.9041666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,49,new_n841,49,49,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,50,new_n842,50,50,new_n1033,exact_signature_match,1.0,,0.904,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,51,new_n854,51,51,new_n1172,exact_signature_match,1.0,,0.904,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,52,new_n955,52,52,new_n1173,exact_signature_match,1.0,,0.903846153846154,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,53,new_n957,53,53,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,54,new_n958,54,54,new_n1178,exact_signature_match,1.0,,0.9037037037037036,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,55,new_n969,55,55,new_n1322,exact_signature_match,1.0,,0.9037037037037036,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,56,new_n1072,56,56,new_n1323,exact_signature_match,1.0,,0.9037037037037036,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,57,new_n1074,57,57,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,58,new_n1075,58,58,new_n1328,exact_signature_match,1.0,,0.9035714285714286,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,59,new_n1081,59,59,new_n1468,exact_signature_match,1.0,,0.9035714285714286,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,60,new_n1187,60,60,new_n1469,exact_signature_match,1.0,,0.9035714285714286,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,61,new_n1189,61,61,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,62,new_n1190,62,62,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,63,new_n1193,63,63,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,64,new_n1295,64,64,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,65,new_n1298,65,65,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2,89,66,new_n1392,66,66,new_n1726,sat_cec_proven_equivalent,1.0,,0.8669709236391129,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,67,new_n1395,67,67,new_n1836,sat_cec_proven_equivalent,1.0,,0.8669709236391129,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,68,new_n1481,68,68,new_n1837,sat_cec_proven_equivalent,1.0,,0.8859040291078629,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,69,new_n1484,69,69,new_n1937,sat_cec_proven_equivalent,1.0,,0.8859040291078629,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,70,new_n1562,70,70,new_n1938,sat_cec_proven_equivalent,1.0,,0.8958405525453629,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,71,new_n1565,71,71,new_n2028,sat_cec_proven_equivalent,1.0,,0.8958405525453629,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,72,new_n1635,72,72,new_n2029,sat_cec_proven_equivalent,1.0,,0.8994660408266129,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,73,new_n1638,73,73,new_n2109,sat_cec_proven_equivalent,1.0,,0.8994660408266129,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,74,new_n1700,74,74,new_n2110,sat_cec_proven_equivalent,1.0,,0.9012116462953628,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,75,new_n1703,75,75,new_n2180,sat_cec_proven_equivalent,1.0,,0.9012116462953628,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,76,new_n1757,76,76,new_n2181,sat_cec_proven_equivalent,1.0,,0.9021515877016127,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,77,new_n1760,77,77,new_n2241,sat_cec_proven_equivalent,1.0,,0.9021515877016127,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,78,new_n1806,78,78,new_n2242,sat_cec_proven_equivalent,1.0,,0.9029572517641128,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,79,new_n1809,79,79,new_n2292,sat_cec_proven_equivalent,1.0,,0.9029572517641128,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,80,new_n1847,80,80,new_n2293,sat_cec_proven_equivalent,1.0,,0.9030915291078628,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,81,new_n1850,81,81,new_n2333,sat_cec_proven_equivalent,1.0,,0.9030915291078628,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
external_iscas85_c6288,c6288,resyn2,89,82,new_n1880,82,82,new_n2334,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,83,new_n1883,83,83,new_n2364,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,84,new_n1905,84,84,new_n2365,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,85,new_n1908,85,85,new_n2385,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,86,new_n1922,86,86,new_n2386,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,87,new_n1928,87,87,new_n2396,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,88,new_n1931,88,88,new_n2397,exact_signature_match,1.0,,0.9032258064516128,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2,89,89,G6288,89,89,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,1,new_n86,1,1,new_n87,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,2,new_n88,2,2,new_n90,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,3,new_n90,3,3,new_n92,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,4,new_n91,4,4,new_n93,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,5,new_n93,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,6,new_n94,6,6,new_n98,exact_signature_match,1.0,,0.9333333333333332,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,7,new_n106,7,7,new_n127,exact_signature_match,1.0,,0.9333333333333332,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,8,new_n119,8,8,new_n128,exact_signature_match,1.0,,0.925,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,9,new_n121,9,9,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,10,new_n122,10,10,new_n133,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,11,new_n134,11,11,new_n172,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,12,new_n155,12,12,new_n173,exact_signature_match,1.0,,0.9166666666666669,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,13,new_n157,13,13,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,14,new_n158,14,14,new_n178,exact_signature_match,1.0,,0.9142857142857144,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,15,new_n170,15,15,new_n227,exact_signature_match,1.0,,0.9142857142857144,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,16,new_n199,16,16,new_n228,exact_signature_match,1.0,,0.9125,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,17,new_n201,17,17,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,18,new_n202,18,18,new_n233,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,19,new_n214,19,19,new_n292,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,20,new_n251,20,20,new_n293,exact_signature_match,1.0,,0.91,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,21,new_n253,21,21,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,22,new_n254,22,22,new_n298,exact_signature_match,1.0,,0.9090909090909092,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,23,new_n266,23,23,new_n367,exact_signature_match,1.0,,0.9090909090909092,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,24,new_n311,24,24,new_n368,exact_signature_match,1.0,,0.9083333333333332,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,25,new_n313,25,25,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,26,new_n314,26,26,new_n373,exact_signature_match,1.0,,0.9076923076923076,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,27,new_n326,27,27,new_n452,exact_signature_match,1.0,,0.9076923076923076,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,28,new_n379,28,28,new_n453,exact_signature_match,1.0,,0.9071428571428573,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,29,new_n381,29,29,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,30,new_n382,30,30,new_n458,exact_signature_match,1.0,,0.9066666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,31,new_n394,31,31,new_n547,exact_signature_match,1.0,,0.9066666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,32,new_n455,32,32,new_n548,exact_signature_match,1.0,,0.90625,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,33,new_n457,33,33,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resyn2_like,89,34,new_n458,34,34,new_n553,exact_signature_match,1.0,,0.9058823529411764,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,35,new_n470,35,35,new_n652,exact_signature_match,1.0,,0.9058823529411764,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resyn2_like,89,36,new_n539,36,36,new_n653,exact_signature_match,1.0,,0.9055555555555556,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
