benchmark,circuit,optimization,path_length,path_index,optimized_node,mapped_original_node,mapping_category,ranking_mode,baseline_rank,enhanced_rank,rank_delta,cofactor_consistency_score,max_cofactor_error,sensitivity_cosine_similarity,boolean_difference_similarity,functional_feature_mode,functional_feature_evidence_level
external_iscas85_c6288,c6288,dc2,89,18,new_n203,new_n233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,19,new_n215,new_n292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,20,new_n252,new_n293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,21,new_n254,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,22,new_n255,new_n298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,23,new_n267,new_n367,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,24,new_n312,new_n368,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,25,new_n314,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,26,new_n315,new_n373,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,27,new_n327,new_n452,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,28,new_n380,new_n453,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,29,new_n382,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,30,new_n383,new_n458,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,31,new_n395,new_n547,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,32,new_n456,new_n548,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,33,new_n458,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,34,new_n459,new_n553,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,35,new_n471,new_n652,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,36,new_n540,new_n653,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,37,new_n542,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,38,new_n543,new_n658,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,39,new_n555,new_n767,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,40,new_n632,new_n768,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,41,new_n634,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,42,new_n635,new_n773,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,43,new_n647,new_n892,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,44,new_n732,new_n893,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,45,new_n734,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,46,new_n735,new_n898,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,47,new_n747,new_n1027,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,48,new_n840,new_n1028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,49,new_n842,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,50,new_n843,new_n1033,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,51,new_n855,new_n1172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,52,new_n955,new_n1173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,53,new_n957,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,54,new_n958,new_n1178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,55,new_n969,new_n1322,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,56,new_n1072,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,57,new_n1074,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,58,new_n1075,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,59,new_n1081,new_n1468,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,60,new_n1187,new_n1469,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,61,new_n1189,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,62,new_n1190,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,63,new_n1193,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,64,new_n1295,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,65,new_n1298,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,66,new_n1392,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,67,new_n1395,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,68,new_n1481,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,69,new_n1484,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,70,new_n1562,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,71,new_n1565,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,72,new_n1635,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,73,new_n1638,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,74,new_n1700,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,75,new_n1703,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,76,new_n1757,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,77,new_n1760,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,78,new_n1806,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,79,new_n1809,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,80,new_n1847,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,81,new_n1850,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,82,new_n1880,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,83,new_n1883,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,84,new_n1905,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,85,new_n1908,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,86,new_n1922,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,87,new_n1928,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,88,new_n1931,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,89,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,1,new_n1047,new_n1047,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,2,new_n1049,new_n1049,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,3,new_n1050,new_n1050,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,4,new_n1052,new_n1052,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,5,new_n1053,new_n1053,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,6,new_n1054,new_n1054,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,7,new_n1056,new_n1056,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,8,new_n1058,new_n1058,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,9,new_n1201,new_n1202,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,10,new_n1202,new_n1203,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,11,new_n1203,new_n1204,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,12,new_n1205,new_n1206,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,13,new_n1207,new_n1208,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,14,new_n1208,new_n1209,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,15,new_n1210,new_n1211,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,16,new_n1212,new_n1213,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,17,new_n1213,new_n1214,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,18,new_n1215,new_n1216,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,19,new_n1217,new_n1218,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,20,new_n1218,new_n1219,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,21,new_n1220,new_n1221,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,22,new_n1222,new_n1223,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,23,new_n1223,new_n1224,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,24,new_n1225,new_n1226,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,25,new_n1227,new_n1228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,26,new_n1228,new_n1229,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,27,new_n1230,new_n1231,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,28,new_n1232,new_n1233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,29,new_n1233,new_n1234,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,30,new_n1235,new_n1236,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,31,new_n1237,new_n1238,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,32,new_n1238,new_n1239,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,33,new_n1240,new_n1241,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,34,new_n1242,new_n1243,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,35,new_n1243,new_n1244,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,36,new_n1245,new_n1246,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,37,new_n1247,new_n1248,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,38,new_n1248,new_n1249,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,39,new_n1250,new_n1251,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,40,new_n1252,new_n1253,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,41,new_n1253,new_n1254,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,42,new_n1255,new_n1256,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,43,new_n1257,new_n1258,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,44,new_n1258,new_n1259,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,45,new_n1260,new_n1261,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,46,new_n1262,new_n1263,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,47,new_n1263,new_n1264,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,48,new_n1265,new_n1266,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,49,new_n1267,new_n1268,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,50,new_n1268,new_n1269,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,51,new_n1270,new_n1271,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,52,new_n1272,new_n1273,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,53,new_n1273,new_n1274,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,54,new_n1275,new_n1276,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,55,new_n1277,new_n1278,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,56,new_n1278,new_n1279,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,57,new_n1280,new_n1281,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,58,new_n1282,new_n1283,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,59,new_n1283,new_n1284,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,60,new_n1285,new_n1286,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,61,new_n1287,new_n1288,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,62,new_n1288,new_n1289,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,63,new_n1290,new_n1291,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,64,new_n1292,new_n1293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,65,new_n1293,new_n1294,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,66,new_n1295,new_n1296,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,67,new_n1297,new_n1298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,68,new_n1298,new_n1299,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,69,new_n1300,new_n1301,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,70,new_n1302,new_n1303,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,71,new_n1303,new_n1304,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,72,new_n1305,new_n1306,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,73,new_n1307,new_n1308,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,74,new_n1308,new_n1309,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,75,new_n1310,new_n1311,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,76,new_n1312,new_n1313,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,77,new_n1313,new_n1314,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,78,new_n1315,new_n1316,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,79,new_n1317,new_n1318,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,80,new_n1318,new_n1319,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,81,new_n1320,new_n1321,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,82,new_n1322,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,83,new_n1323,new_n1324,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,84,new_n1325,new_n1326,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,85,new_n1327,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,86,new_n1328,new_n1329,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,87,new_n1330,new_n1331,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,88,new_n1332,new_n1333,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,89,new_n1333,new_n1334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,90,G6273,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,91,new_n1472,new_n1473,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,92,new_n1473,new_n1474,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,93,new_n1603,new_n1604,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,94,new_n1604,new_n1605,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,95,new_n1724,new_n1725,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,96,new_n1725,new_n1726,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,97,new_n1835,new_n1836,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,98,new_n1836,new_n1837,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,99,new_n1936,new_n1937,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,100,new_n1937,new_n1938,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,101,new_n2027,new_n2028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,102,new_n2028,new_n2029,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,103,new_n2108,new_n2109,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,104,new_n2109,new_n2110,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,105,new_n2179,new_n2180,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,106,new_n2180,new_n2181,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,107,new_n2240,new_n2241,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,108,new_n2241,new_n2242,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,109,new_n2291,new_n2292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,110,new_n2292,new_n2293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,111,new_n2332,new_n2333,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,112,new_n2333,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,113,new_n2363,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,114,new_n2364,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,115,new_n2384,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,116,new_n2385,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,117,new_n2395,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,118,new_n2396,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,119,new_n2398,new_n2399,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor,120,120,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,1,new_n1033,new_n1047,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,2,new_n1035,new_n1050,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,3,new_n1037,new_n1052,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,4,new_n1038,new_n1053,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,5,new_n1039,new_n1054,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,6,new_n1041,new_n1056,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,7,new_n1043,new_n1058,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,8,new_n1186,new_n1202,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,9,new_n1187,new_n1203,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,10,new_n1188,new_n1204,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,11,new_n1190,new_n1206,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,12,new_n1192,new_n1208,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,13,new_n1193,new_n1209,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,14,new_n1195,new_n1211,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,15,new_n1197,new_n1213,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,16,new_n1198,new_n1214,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,17,new_n1200,new_n1216,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,18,new_n1202,new_n1218,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,19,new_n1203,new_n1219,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,20,new_n1205,new_n1221,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,21,new_n1207,new_n1223,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,22,new_n1208,new_n1224,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,23,new_n1210,new_n1226,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,24,new_n1212,new_n1228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,25,new_n1213,new_n1229,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,26,new_n1215,new_n1231,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,27,new_n1217,new_n1233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,28,new_n1218,new_n1234,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,29,new_n1220,new_n1236,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,30,new_n1222,new_n1238,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,31,new_n1223,new_n1239,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,32,new_n1225,new_n1241,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,33,new_n1227,new_n1243,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,34,new_n1228,new_n1244,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,35,new_n1230,new_n1246,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,36,new_n1232,new_n1248,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,37,new_n1233,new_n1249,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,38,new_n1235,new_n1251,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,39,new_n1237,new_n1253,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,40,new_n1238,new_n1254,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,41,new_n1240,new_n1256,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,42,new_n1242,new_n1258,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,43,new_n1243,new_n1259,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,44,new_n1245,new_n1261,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,45,new_n1247,new_n1263,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,46,new_n1248,new_n1264,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,47,new_n1250,new_n1266,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,48,new_n1252,new_n1268,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,49,new_n1253,new_n1269,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,50,new_n1255,new_n1271,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,refactor_z,119,51,new_n1257,new_n1273,exact_signature_match,full_combined,,,,,,,,,
